incident_id,datetime,date,time,area,system,type_incident,duration_minutes,impact_brl,severity,status,recurrence_count,customer_id,latitude,longitude,year_month,significant_loss,month,year
INC00567,2024-10-13,2024-10-13,13:08:00,Canais Digitais,Web Portal,Erro,320,20978.93,Baixa,Em Análise,1,CUST6838,-33.835644553304355,-51.14207321704248,2024-10,0,10,2024
INC00568,2024-11-15,2024-11-15,14:20:00,Canais Digitais,Core Banking,Roubo,103,9090.39,Crítica,Em Análise,2,CUST2550,-33.80978238400225,-51.14213049212824,2024-11,0,11,2024
INC00569,2025-10-22,2025-10-22,02:01:00,Pagamentos,Web Portal,Erro,66,19366.78,Alta,Aberto,3,CUST6497,-33.84916528250926,-51.179309710514914,2025-10,0,10,2025
INC00570,2024-09-11,2024-09-11,01:34:00,Canais Digitais,Web Portal,Erro,290,19037.78,Baixa,Aberto,4,CUST5682,-33.858948335963746,-51.12043586551145,2024-09,0,9,2024
INC00571,2025-01-10,2025-01-10,17:13:00,Fraudes,Web Portal,Roubo,26,22622.93,Média,Fechado,2,CUST2829,-33.81338712477076,-51.13683555105885,2025-01,0,1,2025
INC00572,2025-07-26,2025-07-26,19:17:00,Fraudes,Core Banking,Fraude,463,10731.21,Média,Fechado,0,CUST4751,-33.82575794881286,-51.16822394931751,2025-07,0,7,2025
INC00573,2024-10-16,2024-10-16,09:24:00,Cartões,Core Banking,Roubo,216,6699.72,Baixa,Fechado,0,CUST7081,-33.80510243350351,-51.17678152165297,2024-10,0,10,2024
INC00574,2025-03-30,2025-03-30,01:24:00,Cartões,Payment Gateway,Erro,130,9529.46,Baixa,Resolvido,2,CUST7601,-33.805987810668945,-51.11212498611656,2025-03,0,3,2025
INC00575,2025-09-21,2025-09-21,21:32:00,Cartões,Atm Network,Fraude,417,63401.84,Alta,Em Análise,1,CUST5459,-33.86176738354398,-51.11642577547754,2025-09,1,9,2025
INC00576,2025-11-24,2025-11-24,03:30:00,Canais Digitais,Atm Network,Indisponibilidade,429,27406.37,Crítica,Fechado,2,CUST4856,-33.855301370985856,-51.17702393251445,2025-11,0,11,2025
INC00577,2024-04-17,2024-04-17,13:00:00,Fraudes,Payment Gateway,Roubo,46,17471.0,Crítica,Em Análise,2,CUST7182,-33.87440150462092,-51.19643947734835,2024-04,0,4,2024
INC00578,2025-11-07,2025-11-07,13:15:00,Fraudes,Payment Gateway,Roubo,102,5390.81,Média,Aberto,3,CUST7083,-33.83393521108614,-51.11954674042569,2025-11,0,11,2025
INC00579,2024-12-25,2024-12-25,21:45:00,Fraudes,Web Portal,Fraude,453,23277.78,Média,Em Análise,0,CUST8970,-33.86354580299111,-51.1384491444735,2024-12,0,12,2024
INC00580,2024-07-07,2024-07-07,19:02:00,Pagamentos,Payment Gateway,Indisponibilidade,35,52420.35,Baixa,Resolvido,0,CUST3094,-33.82138993533923,-51.189911797194654,2024-07,1,7,2024
INC00581,2024-12-01,2024-12-01,02:40:00,Fraudes,Mobile App,Indisponibilidade,162,19568.55,Baixa,Resolvido,4,CUST7238,-33.887844923926906,-51.14126417937811,2024-12,0,12,2024
INC00582,2025-12-16,2025-12-16,05:24:00,Pagamentos,Atm Network,Fraude,116,24543.84,Baixa,Em Análise,2,CUST4032,-33.88835971488342,-51.15478173146384,2025-12,0,12,2025
INC00583,2024-12-25,2024-12-25,12:52:00,Cartões,Payment Gateway,Degradação,406,7423.49,Média,Resolvido,2,CUST2548,-33.879554461858056,-51.12254496725263,2024-12,0,12,2024
INC00584,2024-08-27,2024-08-27,01:07:00,Cartões,Mobile App,Roubo,251,17488.75,Média,Resolvido,1,CUST9559,-33.891570781156254,-51.17909151578413,2024-08,0,8,2024
INC00585,2025-04-07,2025-04-07,20:33:00,Canais Digitais,Mobile App,Roubo,126,50906.81,Alta,Aberto,0,CUST1064,-33.837996839232176,-51.1546843255695,2025-04,1,4,2025
INC00586,2024-06-24,2024-06-24,03:24:00,Cartões,Mobile App,Erro,277,13469.96,Alta,Fechado,1,CUST4299,-33.88526472339832,-51.18437558857481,2024-06,0,6,2024
INC00587,2024-02-25,2024-02-25,14:03:00,Canais Digitais,Mobile App,Fraude,298,37627.86,Alta,Resolvido,3,CUST5849,-33.88400370825323,-51.10424727721892,2024-02,0,2,2024
INC00588,2024-04-04,2024-04-04,12:59:00,Crédito,Web Portal,Erro,402,7054.12,Crítica,Fechado,4,CUST6639,-33.89857717762708,-51.12212618430748,2024-04,0,4,2024
INC00589,2024-04-03,2024-04-03,11:31:00,Crédito,Mobile App,Erro,475,21745.42,Baixa,Em Análise,1,CUST3035,-33.82179099853764,-51.12632775734986,2024-04,0,4,2024
INC00590,2024-04-20,2024-04-20,12:30:00,Investimentos,Web Portal,Indisponibilidade,477,14359.5,Média,Em Análise,0,CUST6674,-33.81877039445765,-51.13097933349792,2024-04,0,4,2024
INC00591,2024-04-11,2024-04-11,13:19:00,Canais Digitais,Web Portal,Roubo,211,36625.69,Média,Resolvido,3,CUST3228,-33.88379775836356,-51.15766635575336,2024-04,0,4,2024
INC00592,2025-04-12,2025-04-12,17:28:00,Investimentos,Mobile App,Erro,114,42281.47,Baixa,Em Análise,2,CUST6620,-33.82604755657327,-51.10767175842969,2025-04,1,4,2025
INC00593,2024-05-12,2024-05-12,05:31:00,Investimentos,Atm Network,Indisponibilidade,444,19844.86,Crítica,Aberto,3,CUST1596,-33.85664548768426,-51.1927082988073,2024-05,0,5,2024
INC00594,2024-09-09,2024-09-09,10:01:00,Crédito,Mobile App,Fraude,282,20814.53,Alta,Resolvido,1,CUST4606,-33.87604051170346,-51.119674092832106,2024-09,0,9,2024
INC00595,2025-10-16,2025-10-16,22:18:00,Canais Digitais,Mobile App,Erro,455,61214.36,Baixa,Resolvido,0,CUST4889,-33.837861539192616,-51.17847672678943,2025-10,1,10,2025
INC00596,2024-12-11,2024-12-11,18:04:00,Crédito,Mobile App,Roubo,60,34057.51,Baixa,Resolvido,1,CUST4506,-33.88215159256529,-51.16759720443662,2024-12,0,12,2024
INC00597,2025-05-02,2025-05-02,18:33:00,Investimentos,Atm Network,Erro,379,7981.16,Média,Em Análise,2,CUST2395,-33.82431163923469,-51.14805702710327,2025-05,0,5,2025
INC00598,2024-05-05,2024-05-05,09:24:00,Canais Digitais,Core Banking,Fraude,407,13576.77,Média,Em Análise,2,CUST8529,-33.89523847724294,-51.12173449889444,2024-05,0,5,2024
INC00599,2024-05-20,2024-05-20,01:10:00,Investimentos,Core Banking,Erro,61,14074.54,Alta,Resolvido,0,CUST9303,-33.804086906707205,-51.11614650923463,2024-05,0,5,2024
INC00600,2024-01-30,2024-01-30,17:30:00,Fraudes,Web Portal,Roubo,432,28151.79,Baixa,Fechado,4,CUST1452,-33.89281247462914,-51.14162677498399,2024-01,0,1,2024
INC00601,2024-05-03,2024-05-03,23:14:00,Canais Digitais,Web Portal,Indisponibilidade,295,30497.7,Baixa,Em Análise,3,CUST8336,-33.84205515807513,-51.15969645110653,2024-05,0,5,2024
INC00602,2024-07-22,2024-07-22,08:22:00,Canais Digitais,Atm Network,Roubo,118,31854.6,Baixa,Em Análise,3,CUST3631,-33.80978057098776,-51.10534975785968,2024-07,0,7,2024
INC00603,2024-05-09,2024-05-09,18:08:00,Investimentos,Payment Gateway,Indisponibilidade,385,2702.85,Baixa,Resolvido,2,CUST3186,-33.898809553115214,-51.17534787041607,2024-05,0,5,2024
INC00604,2024-03-05,2024-03-05,02:20:00,Fraudes,Core Banking,Degradação,389,39783.85,Baixa,Fechado,1,CUST6967,-33.85014855390109,-51.11969054241194,2024-03,1,3,2024
INC00605,2024-03-29,2024-03-29,08:27:00,Pagamentos,Web Portal,Roubo,312,10847.36,Alta,Resolvido,1,CUST7374,-33.86499930356893,-51.13879503785519,2024-03,0,3,2024
INC00606,2024-12-02,2024-12-02,13:50:00,Crédito,Core Banking,Roubo,345,7561.63,Baixa,Em Análise,4,CUST6358,-33.841966780974204,-51.16231049831149,2024-12,0,12,2024
INC00607,2024-05-30,2024-05-30,06:15:00,Investimentos,Atm Network,Fraude,202,30216.68,Baixa,Resolvido,1,CUST5348,-33.877454261326235,-51.19986320156365,2024-05,0,5,2024
INC00608,2024-09-22,2024-09-22,15:59:00,Canais Digitais,Atm Network,Erro,425,45647.79,Baixa,Resolvido,3,CUST2459,-33.893510078276826,-51.15534006986514,2024-09,1,9,2024
INC00609,2025-01-02,2025-01-02,00:03:00,Crédito,Payment Gateway,Indisponibilidade,325,35251.48,Baixa,Resolvido,1,CUST2942,-33.83740669631513,-51.17232800024577,2025-01,0,1,2025
INC00610,2025-05-18,2025-05-18,03:38:00,Crédito,Payment Gateway,Indisponibilidade,183,22114.64,Alta,Fechado,4,CUST6422,-33.85831507605066,-51.18956533866745,2025-05,0,5,2025
INC00611,2024-01-29,2024-01-29,07:16:00,Crédito,Atm Network,Fraude,389,27237.57,Média,Resolvido,3,CUST6196,-33.837751446129374,-51.1924841434662,2024-01,0,1,2024
INC00612,2025-08-06,2025-08-06,04:38:00,Pagamentos,Web Portal,Fraude,223,6106.01,Média,Em Análise,1,CUST1061,-33.878946085316215,-51.165244167268845,2025-08,0,8,2025
INC00613,2025-04-03,2025-04-03,19:28:00,Cartões,Core Banking,Erro,281,6071.73,Baixa,Resolvido,3,CUST2494,-33.86612587370465,-51.13852426112594,2025-04,0,4,2025
INC00614,2024-02-29,2024-02-29,19:35:00,Investimentos,Mobile App,Erro,441,57017.54,Baixa,Fechado,2,CUST2180,-33.843831861063535,-51.11624806846353,2024-02,1,2,2024
INC00615,2025-09-29,2025-09-29,05:38:00,Cartões,Payment Gateway,Roubo,20,16654.71,Baixa,Aberto,2,CUST7268,-33.84068872216753,-51.18164367550527,2025-09,0,9,2025
INC00616,2025-11-03,2025-11-03,17:36:00,Cartões,Mobile App,Degradação,383,10800.74,Baixa,Fechado,2,CUST3788,-33.86276851922257,-51.157535602869096,2025-11,0,11,2025
INC00617,2024-02-14,2024-02-14,19:34:00,Cartões,Web Portal,Erro,65,7327.62,Alta,Resolvido,1,CUST5636,-33.871994679438345,-51.16080438598578,2024-02,0,2,2024
INC00618,2024-07-21,2024-07-21,06:26:00,Crédito,Payment Gateway,Fraude,58,28556.58,Baixa,Aberto,4,CUST5721,-33.87262993705114,-51.14866059907915,2024-07,0,7,2024
INC00619,2025-08-11,2025-08-11,21:13:00,Fraudes,Mobile App,Erro,172,27519.21,Média,Resolvido,3,CUST6710,-33.88253006485791,-51.11904127291905,2025-08,0,8,2025
INC00620,2025-06-30,2025-06-30,06:36:00,Crédito,Web Portal,Indisponibilidade,30,21627.66,Baixa,Fechado,0,CUST8702,-33.86745950376704,-51.14463547820008,2025-06,0,6,2025
INC00621,2024-05-14,2024-05-14,21:04:00,Crédito,Core Banking,Degradação,340,29113.24,Média,Aberto,2,CUST1105,-33.88005596629868,-51.115334508649774,2024-05,0,5,2024
INC00622,2024-06-01,2024-06-01,22:01:00,Canais Digitais,Web Portal,Roubo,69,23256.47,Alta,Aberto,2,CUST5087,-33.836618459377,-51.14814482439311,2024-06,0,6,2024
INC00623,2024-09-27,2024-09-27,20:53:00,Canais Digitais,Payment Gateway,Indisponibilidade,104,13440.01,Média,Resolvido,0,CUST4925,-33.84309330017579,-51.13961526348187,2024-09,0,9,2024
INC00624,2024-12-19,2024-12-19,05:14:00,Cartões,Atm Network,Indisponibilidade,78,3952.03,Média,Resolvido,0,CUST2908,-33.8617411176329,-51.15626167575071,2024-12,0,12,2024
INC00625,2025-03-27,2025-03-27,20:09:00,Crédito,Core Banking,Degradação,196,38610.95,Crítica,Fechado,1,CUST3049,-33.867416998006256,-51.11769044197044,2025-03,1,3,2025
INC00626,2024-09-26,2024-09-26,22:57:00,Cartões,Mobile App,Roubo,175,28154.77,Média,Resolvido,3,CUST9172,-33.87623857998054,-51.10761727936354,2024-09,0,9,2024
INC00627,2024-12-03,2024-12-03,23:38:00,Canais Digitais,Payment Gateway,Fraude,277,30106.99,Baixa,Aberto,2,CUST4904,-33.846454169104064,-51.136085526187685,2024-12,0,12,2024
INC00628,2025-06-29,2025-06-29,04:00:00,Fraudes,Atm Network,Roubo,381,31700.1,Baixa,Em Análise,4,CUST4796,-33.80810972356543,-51.11792175508271,2025-06,0,6,2025
INC00629,2024-01-27,2024-01-27,12:20:00,Investimentos,Web Portal,Erro,191,22358.73,Média,Em Análise,1,CUST1292,-33.83142969486111,-51.194099666600096,2024-01,0,1,2024
INC00630,2024-07-03,2024-07-03,17:44:00,Cartões,Atm Network,Indisponibilidade,27,15657.73,Média,Fechado,1,CUST7266,-33.82555852859644,-51.10938882485534,2024-07,0,7,2024
INC00631,2025-06-04,2025-06-04,20:52:00,Fraudes,Payment Gateway,Erro,395,38726.04,Baixa,Resolvido,4,CUST7370,-33.81656221363436,-51.18110749331609,2025-06,1,6,2025
INC00632,2025-10-15,2025-10-15,17:36:00,Investimentos,Payment Gateway,Fraude,432,16303.23,Baixa,Fechado,4,CUST5860,-33.864836502666215,-51.17434795726742,2025-10,0,10,2025
INC00633,2025-01-08,2025-01-08,12:31:00,Pagamentos,Atm Network,Erro,185,18967.53,Crítica,Em Análise,4,CUST4729,-33.89371242178855,-51.194666993179325,2025-01,0,1,2025
INC00634,2025-01-23,2025-01-23,03:16:00,Cartões,Web Portal,Roubo,331,12441.85,Baixa,Em Análise,0,CUST8962,-33.83774411966783,-51.1034599883026,2025-01,0,1,2025
INC00635,2024-03-19,2024-03-19,02:48:00,Cartões,Atm Network,Erro,112,32373.12,Baixa,Resolvido,2,CUST6510,-33.881132770877194,-51.11479891505116,2024-03,0,3,2024
INC00636,2024-11-22,2024-11-22,10:20:00,Pagamentos,Payment Gateway,Fraude,339,14947.54,Baixa,Aberto,0,CUST9619,-33.84309563500043,-51.10868153959089,2024-11,0,11,2024
INC00637,2025-01-23,2025-01-23,19:54:00,Pagamentos,Payment Gateway,Fraude,166,24808.59,Alta,Resolvido,2,CUST7761,-33.82604897668429,-51.115278383224,2025-01,0,1,2025
INC00638,2024-06-26,2024-06-26,20:25:00,Cartões,Mobile App,Fraude,306,17041.78,Baixa,Em Análise,0,CUST7110,-33.821636169785215,-51.15204694472787,2024-06,0,6,2024
INC00639,2024-07-15,2024-07-15,03:33:00,Pagamentos,Mobile App,Roubo,456,5019.84,Média,Aberto,3,CUST7955,-33.869816087975245,-51.107591806590925,2024-07,0,7,2024
INC00640,2024-10-02,2024-10-02,19:47:00,Crédito,Core Banking,Fraude,210,32155.57,Baixa,Fechado,2,CUST1106,-33.848756676743065,-51.10305271795728,2024-10,0,10,2024
INC00641,2024-01-15,2024-01-15,17:39:00,Investimentos,Payment Gateway,Indisponibilidade,82,25943.66,Média,Em Análise,1,CUST5754,-33.83790349037228,-51.14974330232106,2024-01,0,1,2024
INC00642,2024-08-23,2024-08-23,02:40:00,Investimentos,Mobile App,Fraude,20,13986.55,Alta,Fechado,2,CUST6278,-33.818051927829934,-51.18243752186712,2024-08,0,8,2024
INC00643,2024-06-03,2024-06-03,19:28:00,Investimentos,Atm Network,Erro,331,21844.49,Baixa,Aberto,2,CUST7408,-33.8238611334895,-51.134137749103694,2024-06,0,6,2024
INC00644,2024-08-27,2024-08-27,05:41:00,Crédito,Web Portal,Erro,100,33052.4,Média,Fechado,2,CUST8635,-33.80120246790226,-51.10245617101464,2024-08,0,8,2024
INC00645,2024-03-28,2024-03-28,20:41:00,Pagamentos,Atm Network,Erro,151,49453.46,Baixa,Em Análise,3,CUST2225,-33.899191532347,-51.11278531401411,2024-03,1,3,2024
INC00646,2025-10-12,2025-10-12,12:48:00,Fraudes,Web Portal,Roubo,6,20320.82,Baixa,Resolvido,0,CUST5250,-33.85625105591368,-51.11381848238541,2025-10,0,10,2025
INC00647,2025-03-09,2025-03-09,08:16:00,Pagamentos,Mobile App,Erro,14,17838.29,Alta,Fechado,1,CUST1895,-33.87439555136238,-51.10661819831928,2025-03,0,3,2025
INC00648,2025-05-10,2025-05-10,23:08:00,Cartões,Core Banking,Roubo,438,19837.95,Baixa,Em Análise,0,CUST2620,-33.88801066128551,-51.11060477394474,2025-05,0,5,2025
INC00649,2025-07-30,2025-07-30,08:00:00,Canais Digitais,Atm Network,Roubo,129,12663.43,Média,Em Análise,0,CUST6088,-33.80884846718328,-51.12237183359817,2025-07,0,7,2025
INC00650,2024-12-29,2024-12-29,01:59:00,Investimentos,Atm Network,Fraude,85,19241.73,Baixa,Aberto,4,CUST6419,-33.80020379339043,-51.128172716783816,2024-12,0,12,2024
INC00651,2024-03-04,2024-03-04,15:28:00,Pagamentos,Atm Network,Indisponibilidade,144,11811.3,Baixa,Em Análise,3,CUST2385,-33.881940379209524,-51.17352328262552,2024-03,0,3,2024
INC00652,2025-01-27,2025-01-27,00:09:00,Fraudes,Web Portal,Fraude,330,13173.1,Baixa,Resolvido,4,CUST3433,-33.89615666071986,-51.13786599785716,2025-01,0,1,2025
INC00653,2025-03-04,2025-03-04,17:57:00,Cartões,Mobile App,Fraude,154,8961.83,Média,Resolvido,3,CUST2301,-33.872494555231945,-51.14785113782941,2025-03,0,3,2025
INC00654,2025-06-28,2025-06-28,07:20:00,Crédito,Atm Network,Roubo,292,16659.92,Baixa,Fechado,0,CUST7858,-33.81651380819336,-51.1138055908419,2025-06,0,6,2025
INC00655,2024-11-11,2024-11-11,10:54:00,Crédito,Atm Network,Roubo,365,17415.92,Média,Fechado,0,CUST9950,-33.87061099168007,-51.150828742650994,2024-11,0,11,2024
INC00656,2024-04-03,2024-04-03,01:07:00,Fraudes,Core Banking,Erro,344,23281.5,Baixa,Fechado,3,CUST9938,-33.89430985195023,-51.18722572364573,2024-04,0,4,2024
INC00657,2024-07-26,2024-07-26,21:07:00,Cartões,Core Banking,Erro,133,5805.71,Baixa,Fechado,0,CUST9784,-33.89475078160469,-51.19950275146777,2024-07,0,7,2024
INC00658,2024-09-22,2024-09-22,16:14:00,Investimentos,Mobile App,Fraude,442,28552.86,Média,Resolvido,0,CUST6644,-33.857257719763055,-51.132212687953135,2024-09,0,9,2024
INC00659,2025-04-16,2025-04-16,16:59:00,Pagamentos,Mobile App,Degradação,243,14474.9,Alta,Aberto,1,CUST6088,-33.80681742769384,-51.14500916128728,2025-04,0,4,2025
INC00660,2025-02-20,2025-02-20,22:23:00,Cartões,Payment Gateway,Degradação,62,1900.65,Baixa,Fechado,4,CUST6440,-33.871407955836034,-51.16690370956416,2025-02,0,2,2025
INC00661,2024-09-16,2024-09-16,12:18:00,Crédito,Core Banking,Erro,202,26173.18,Média,Aberto,4,CUST8493,-33.857284231929896,-51.183102784996215,2024-09,0,9,2024
INC00662,2025-12-21,2025-12-21,04:31:00,Fraudes,Payment Gateway,Degradação,215,12465.65,Baixa,Em Análise,4,CUST7291,-33.88980661946174,-51.153328467759614,2025-12,0,12,2025
INC00663,2025-03-18,2025-03-18,11:00:00,Fraudes,Web Portal,Erro,406,48956.64,Média,Em Análise,2,CUST4307,-33.8506427206731,-51.18997135275211,2025-03,1,3,2025
INC00664,2024-06-22,2024-06-22,22:36:00,Pagamentos,Payment Gateway,Roubo,394,7413.66,Alta,Fechado,1,CUST9894,-33.830345293571426,-51.16638915107789,2024-06,0,6,2024
INC00665,2024-03-15,2024-03-15,07:12:00,Fraudes,Atm Network,Fraude,49,21267.92,Alta,Em Análise,4,CUST5708,-33.87288496388228,-51.16207880937644,2024-03,0,3,2024
INC00666,2024-04-21,2024-04-21,07:56:00,Fraudes,Payment Gateway,Indisponibilidade,101,8279.62,Média,Aberto,4,CUST1104,-33.87032886914713,-51.15343813051621,2024-04,0,4,2024
INC00667,2024-06-28,2024-06-28,22:42:00,Cartões,Mobile App,Fraude,283,2048.84,Baixa,Aberto,1,CUST4833,-33.81580249745937,-51.15333792486612,2024-06,0,6,2024
INC00668,2024-04-27,2024-04-27,00:44:00,Investimentos,Web Portal,Erro,27,59123.58,Alta,Em Análise,0,CUST1395,-33.89896362776528,-51.17429943565257,2024-04,1,4,2024
INC00669,2024-05-16,2024-05-16,18:23:00,Pagamentos,Atm Network,Erro,414,14658.3,Média,Fechado,4,CUST4517,-33.83635292914499,-51.114978901839805,2024-05,0,5,2024
INC00670,2024-07-27,2024-07-27,02:23:00,Cartões,Payment Gateway,Fraude,465,10273.62,Baixa,Aberto,0,CUST4291,-33.86061153650584,-51.16444564937433,2024-07,0,7,2024
INC00671,2024-05-06,2024-05-06,16:04:00,Investimentos,Web Portal,Erro,395,26471.0,Baixa,Aberto,4,CUST3010,-33.870161948643855,-51.17704126911075,2024-05,0,5,2024
INC00672,2025-10-16,2025-10-16,19:20:00,Cartões,Web Portal,Degradação,339,20161.58,Alta,Resolvido,3,CUST5537,-33.83424061677561,-51.18241901165894,2025-10,0,10,2025
INC00673,2024-02-28,2024-02-28,07:57:00,Canais Digitais,Atm Network,Degradação,48,2119.15,Alta,Fechado,2,CUST5968,-33.816533147821026,-51.16774216054967,2024-02,0,2,2024
INC00674,2025-01-17,2025-01-17,13:35:00,Cartões,Payment Gateway,Erro,31,8747.14,Baixa,Resolvido,4,CUST5762,-33.844160788367134,-51.19324471170225,2025-01,0,1,2025
INC00675,2024-10-26,2024-10-26,10:51:00,Fraudes,Web Portal,Erro,286,8830.06,Média,Em Análise,3,CUST2051,-33.896890537805696,-51.196709247701904,2024-10,0,10,2024
INC00676,2025-12-18,2025-12-18,14:18:00,Investimentos,Web Portal,Degradação,101,4967.24,Alta,Em Análise,1,CUST3841,-33.85385988091744,-51.13948578031972,2025-12,0,12,2025
INC00677,2024-03-22,2024-03-22,06:50:00,Pagamentos,Core Banking,Erro,467,12536.46,Baixa,Resolvido,3,CUST7618,-33.8537240059106,-51.13808528639508,2024-03,0,3,2024
INC00678,2024-10-17,2024-10-17,18:42:00,Pagamentos,Web Portal,Erro,40,15151.31,Baixa,Fechado,1,CUST5723,-33.84562015051954,-51.14704117973617,2024-10,0,10,2024
INC00679,2025-12-08,2025-12-08,04:04:00,Investimentos,Core Banking,Fraude,113,31341.8,Média,Aberto,4,CUST8472,-33.832904109895644,-51.123771480476826,2025-12,0,12,2025
INC00680,2025-09-23,2025-09-23,21:31:00,Fraudes,Payment Gateway,Indisponibilidade,59,18039.69,Baixa,Em Análise,1,CUST8913,-33.89806815964656,-51.196084945572295,2025-09,0,9,2025
INC00681,2025-08-19,2025-08-19,07:09:00,Crédito,Payment Gateway,Degradação,196,3932.0,Baixa,Fechado,3,CUST6524,-33.84979873756002,-51.106402689179056,2025-08,0,8,2025
INC00682,2024-07-07,2024-07-07,05:46:00,Cartões,Payment Gateway,Fraude,223,9754.96,Média,Fechado,2,CUST4584,-33.84116922306194,-51.190493487674296,2024-07,0,7,2024
INC00683,2024-05-04,2024-05-04,15:27:00,Fraudes,Mobile App,Indisponibilidade,189,25435.63,Alta,Em Análise,0,CUST9539,-33.865664661358394,-51.132597700560645,2024-05,0,5,2024
INC00684,2025-05-03,2025-05-03,16:30:00,Canais Digitais,Payment Gateway,Erro,73,18863.58,Média,Em Análise,0,CUST2263,-33.83316347734095,-51.18666034110592,2025-05,0,5,2025
INC00685,2025-11-09,2025-11-09,07:39:00,Investimentos,Web Portal,Erro,321,11829.38,Média,Fechado,2,CUST5665,-33.87718222828708,-51.11200945666922,2025-11,0,11,2025
INC00686,2025-02-10,2025-02-10,08:01:00,Cartões,Atm Network,Fraude,134,3547.21,Baixa,Aberto,0,CUST9014,-33.868262766693256,-51.1489286713055,2025-02,0,2,2025
INC00687,2025-02-21,2025-02-21,14:49:00,Pagamentos,Core Banking,Erro,59,52947.99,Baixa,Resolvido,4,CUST2351,-33.80372446525757,-51.1917706458982,2025-02,1,2,2025
INC00688,2024-07-23,2024-07-23,02:48:00,Crédito,Mobile App,Roubo,382,62485.67,Média,Em Análise,4,CUST7980,-33.86519296291388,-51.13832758872999,2024-07,1,7,2024
INC00689,2025-07-15,2025-07-15,03:03:00,Canais Digitais,Payment Gateway,Fraude,101,21541.94,Baixa,Resolvido,3,CUST8190,-33.86534991126342,-51.19908900561178,2025-07,0,7,2025
INC00690,2024-05-16,2024-05-16,13:40:00,Pagamentos,Payment Gateway,Indisponibilidade,340,14146.28,Alta,Fechado,3,CUST4827,-33.84043193641769,-51.12239778215598,2024-05,0,5,2024
INC00691,2024-08-24,2024-08-24,08:24:00,Investimentos,Atm Network,Fraude,91,10315.3,Baixa,Resolvido,1,CUST9861,-33.80290246701399,-51.13494150133539,2024-08,0,8,2024
INC00692,2024-11-06,2024-11-06,22:49:00,Cartões,Atm Network,Degradação,298,19438.41,Baixa,Aberto,3,CUST3646,-33.8016919554047,-51.17873752506365,2024-11,0,11,2024
INC00693,2025-01-05,2025-01-05,09:20:00,Investimentos,Mobile App,Fraude,123,40011.41,Baixa,Fechado,4,CUST1266,-33.842034203632366,-51.1625249083824,2025-01,1,1,2025
INC00694,2024-06-25,2024-06-25,03:11:00,Cartões,Core Banking,Erro,212,15699.12,Alta,Aberto,3,CUST8434,-33.899891298019504,-51.19921933055112,2024-06,0,6,2024
INC00695,2024-03-24,2024-03-24,07:01:00,Fraudes,Payment Gateway,Erro,338,8693.07,Baixa,Fechado,0,CUST2022,-33.80993434492316,-51.13063161850288,2024-03,0,3,2024
INC00696,2025-03-21,2025-03-21,21:12:00,Crédito,Mobile App,Roubo,417,49498.79,Baixa,Aberto,1,CUST8947,-33.84297620354229,-51.16773318624903,2025-03,1,3,2025
INC00697,2024-07-29,2024-07-29,20:31:00,Fraudes,Web Portal,Roubo,158,7645.78,Baixa,Fechado,1,CUST3037,-33.863400359171,-51.14284110847033,2024-07,0,7,2024
INC00698,2025-02-28,2025-02-28,15:31:00,Fraudes,Web Portal,Roubo,39,10472.75,Alta,Aberto,4,CUST9756,-33.8170804858984,-51.10432723720856,2025-02,0,2,2025
INC00699,2024-04-22,2024-04-22,01:10:00,Investimentos,Mobile App,Indisponibilidade,83,20370.53,Baixa,Fechado,3,CUST8778,-33.86001675406498,-51.17005332870525,2024-04,0,4,2024
INC00700,2024-12-17,2024-12-17,09:14:00,Crédito,Payment Gateway,Roubo,71,8030.43,Baixa,Aberto,0,CUST2059,-33.896595549379974,-51.10097621159127,2024-12,0,12,2024
INC00701,2025-01-23,2025-01-23,16:39:00,Cartões,Mobile App,Indisponibilidade,347,25756.64,Baixa,Fechado,3,CUST2424,-33.8178927776943,-51.13672716139924,2025-01,0,1,2025
INC00702,2024-02-07,2024-02-07,17:54:00,Cartões,Payment Gateway,Roubo,417,13311.38,Média,Aberto,2,CUST5123,-33.84541405989802,-51.175791133371455,2024-02,0,2,2024
INC00703,2024-09-02,2024-09-02,08:24:00,Canais Digitais,Atm Network,Indisponibilidade,38,4539.9,Baixa,Em Análise,3,CUST1219,-33.86618564617758,-51.15632221169788,2024-09,0,9,2024
INC00704,2024-04-08,2024-04-08,07:58:00,Pagamentos,Mobile App,Fraude,101,26246.32,Baixa,Resolvido,4,CUST1405,-33.874910762364614,-51.12595468776164,2024-04,0,4,2024
INC00705,2024-02-16,2024-02-16,13:59:00,Canais Digitais,Payment Gateway,Fraude,173,76293.84,Baixa,Fechado,3,CUST3318,-33.84062025405846,-51.155352209231694,2024-02,1,2,2024
INC00706,2025-12-23,2025-12-23,17:21:00,Canais Digitais,Mobile App,Erro,173,22940.66,Média,Aberto,1,CUST9983,-33.87919504517749,-51.19314924326585,2025-12,0,12,2025
INC00707,2024-08-23,2024-08-23,19:29:00,Cartões,Mobile App,Indisponibilidade,155,48912.92,Média,Em Análise,0,CUST6058,-33.8676149113443,-51.18313963386175,2024-08,1,8,2024
INC00708,2025-08-14,2025-08-14,19:20:00,Investimentos,Payment Gateway,Degradação,75,38919.75,Média,Fechado,4,CUST2309,-33.8363469690586,-51.120870225421605,2025-08,1,8,2025
